,full_text,username,Kategori,created_at,tweet_english
2106,jisatu01 ganjar pranowo gak nyangka ganjar malah nginap rumah warga keren betul hebat ganjar mahfud juara debat,iustin92325152,Cawapres,Mon Dec 25 11:32:04 +0000 2023,Jisatu01 Ganjar Pranowo did not expect Ganjar to even stay in the house of the people cool really Ganjar Mahfud champions the debate
2107,elihat indo ohmahfudmd pak mahfud debat sangat keren mudah dipahami masyarakat program programnya sama pak ganjar,zahrulapri52378,Cawapres,Mon Dec 25 11:31:41 +0000 2023,See Indo Mahfud MD Pak Mahfud Debate is very cool to understand the community program with Mr. Ganjar
2108,ganjar mahfud ibu atikoh md pemimpin dapat membawa keadilan kesejahteraan rakyat iciparun,RobanyRoby99,Cawapres,Mon Dec 25 11:31:38 +0000 2023,Ganjar Mahfud Ibu Atikoh MD Leader can bring the people's welfare justice
2109,ganjar mahfud inspirasi generasi muda politik dijalankan integritas nilai nilai inginral halisak60456,PrioWanto,Cawapres,Mon Dec 25 11:31:37 +0000 2023,Ganjar Mahfud Inspiration The young generation of politics is carried out the integrity of the values of Halisak Wantan 60456
2110,ganjar pranowo memang pak ganjar tak pernah salah lalu humble berkumpul anak anak muda hebat ganjar mahfud juara debat,Hariskhattak21t,Cawapres,Mon Dec 25 11:31:36 +0000 2023,Ganjar Pranowo indeed Mr. Ganjar was never wrong and then Humble gathered a great young man Ganjar Mahfud champion Debate
2111,warga jatim optimis ganjar mahfud mahfud md membawa keberlanjutan kesuksesan kepemimpinan nasional ntanrjnh,SulisTyyy,Cawapres,Mon Dec 25 11:31:33 +0000 2023,East Java citizens are optimistic that Ganjar Mahfud Mahfud MD brings the sustainability of the success of the National Leadership of Ntanrjnh
2112,mahfud md integritasnya memberikan kepastian hukum seluruh warga negara akeysinginll,yurialamsyah9,Cawapres,Mon Dec 25 11:31:23 +0000 2023,Mahfud MD Integrity provides legal certainty of all AKEYSINGNLL Citizens
2113,ganjar mahfud pilihan tepat memimpin negara menuju perubahan positif h4liza,arknnwdintooo,Cawapres,Mon Dec 25 11:31:23 +0000 2023,Ganjar Mahfud is the right choice to lead the country to positive changes H4liza
2114,mahfud md calon wakil presiden membawa visi keadilan semua lapisan masyarakat ivia agresia,RindaMardi4nn,Cawapres,Mon Dec 25 11:31:23 +0000 2023,Mahfud MD Vice President Candidate Brings the Vision of Justice All Lines of Ivia Agresia Society
2115,kiki daliyo ganjar pranowo pak ganjar seorang peminpin menjunjung tinggi nilai2 pancasila hebat ganjar mahfud juara debat,Hire_ath,Cawapres,Mon Dec 25 11:31:14 +0000 2023,"Kiki Daliyo Ganjar Pranowo Pak Ganjar, a leader upholds the Gangest Pancasila values Ganjar Mahfud champions the debate"
2116,ganjar mahfud membawa semangat positif dunia politik seringkali dipenuhi kecurangan intrik harismazhr,melisalesta,Cawapres,Mon Dec 25 11:31:14 +0000 2023,Ganjar Mahfud brings a positive spirit of the political world is often filled with Harismazhr's intrication fraud
2117,kepala desa menghadapi masalah ganjar mahfud terus menunjukkan sikap bijak kepemimpinan stabil hldmyns,DoodyAprianto,Cawapres,Mon Dec 25 11:31:13 +0000 2023,The village head faces the problem of Ganjar Mahfud continues to show the wise attitude of HLDMYNS's stable leadership
2118,ganjar mahfud rekam jejaknya bersih menjadi harapan baru politik lebih bersih transparan twnprjct,AmeliaRahmawa0,Cawapres,Mon Dec 25 11:31:11 +0000 2023,"Ganjar Mahfud, his track record is a new hope for more clean political politics"
2119,warga jatim percaya ganjar mahfud membawa semangat baru kepemimpinan nasional icitsukakm,VVolvariella,Cawapres,Mon Dec 25 11:31:10 +0000 2023,East Java citizens believe Ganjar Mahfud brings a new spirit of national leadership Icitsukakm
2120,ganjar mahfud kebijakan pro kebudayaan membawa keberagaman budaya menjadi kekuatan nasional chakkk9,llilyptri,Cawapres,Mon Dec 25 11:31:10 +0000 2023,Ganjar Mahfud Pro Policy Cultural Policy brings cultural diversity to become a national force chakkk9
2121,masyarakat jatim melihat ganjar mahfud simbol perubahan positif urlxtq,BJainalarifin,Cawapres,Mon Dec 25 11:31:07 +0000 2023,East Java people see Ganjar Mahfud symbol of positive changes in urlxtq
2122,keberhasilan ganjar mahfud menciptakan optimisme bersama mahfud md bisa membawa perubahan besar indonesia atchiatulunaa,anggunyumnaa,Cawapres,Mon Dec 25 11:31:04 +0000 2023,The success of Ganjar Mahfud creating optimism with Mahfud MD can bring a major change in Indonesia atchiatulunaa
2123,3 hal penampilan panggung prof mahfud 7 5 cak imin 7 8 gibran 7 3,narkosun,Cawapres,Mon Dec 25 11:31:00 +0000 2023,3 things the stage performance of Prof. Mahfud 7 5 Cak Imin 7 8 Gibran 7 3
2124,mahfud md kapasitasnya menjadi kekuatan penyeimbang penting pemerintahan isasthinker,aziz_muhap55856,Cawapres,Mon Dec 25 11:31:00 +0000 2023,"Mahfud MD, its capacity is an important balancing force"
2125,ganjar mahfud pemimpin memiliki pandangan jauh depan membawa indonesia arah benar iyunjae1,riarosaliiaa,Cawapres,Mon Dec 25 11:30:59 +0000 2023,"Ganjar Mahfud, the leader has a far -away view of bringing Indonesia right direction Iyunjae1"
2126,ganjar mahfud kebijakan pro kesehatan membawa peningkatan kesejahteraan masyarakat bunapey,IrwansyahF9,Cawapres,Mon Dec 25 11:30:57 +0000 2023,Ganjar Mahfud Pro Health Policy brings an increase in the welfare of the Bunapey community
2127,ganjar mahfud mahfud md pasangan diharapkan menginspirasi meingintivasi generasi muda indonesia arsyaaininda,sheillaindaah,Cawapres,Mon Dec 25 11:30:57 +0000 2023,Ganjar Mahfud Mahfud MD The couple is expected to inspire the Indonesian Young Generation Arsyaaininda
2128,ganjar mahfud mahfud md pasangan diharapkan memberikan solusi efektif berbagai permasalahan bangsa arohhhh58,ESriandian,Cawapres,Mon Dec 25 11:30:57 +0000 2023,Ganjar Mahfud Mahfud MD The couple is expected to provide effective solutions to various problems of the AROHHHHHHH58 nation
2129,ganjar pranowo pak ganjar berhasil inilah sikap calon pemimpin masa depan ganjar pranowo hebat ganjar mahfud juara debat,Guilher71573526,Cawapres,Mon Dec 25 11:30:52 +0000 2023,Ganjar Pranowo Pak Ganjar Successfully this is the attitude of future leaders of Ganjar Pranowo Great Ganjar Mahfud champion Debate
2130,mahfud md integritasnya memberantas praktek praktek korupsi semua tingkatan apejoys,AndrianMargani,Cawapres,Mon Dec 25 11:30:50 +0000 2023,Mahfud MD Integrity Eradicating Corruption Practices All Asejoys Levels
2131,ganjar mahfud pemimpin inklusif mendorong kerjasama lintas suku agama itacldia,tfikjluuu,Cawapres,Mon Dec 25 11:30:49 +0000 2023,Ganjar Mahfud Inclusive Leader encourages cross -tribal ITACLDIA cooperation
2132,tengah isu politik memanas ganjar mahfud tetap tenang fokus kepentingan rakyat hairight,RyanBlaze157765,Cawapres,Mon Dec 25 11:30:46 +0000 2023,in the middle of the political issue heating up Ganjar Mahfud remains calm focusing on the interests of the people of Hairight
2133,keberhasilan ganjar mahfud menciptakan keyakinan bersama mahfud md bisa membawa perubahan positif berkelanjutan atimm timny,mahendra_iann,Cawapres,Mon Dec 25 11:30:42 +0000 2023,The success of Ganjar Mahfud creating confidence with Mahfud MD can bring a positive positive change
2134,nikmatul sg ganjar pranowo alam ganjar sosok anak keren bgt plsss salutt hebat ganjar mahfud juara debat,Hikmet19326295,Cawapres,Mon Dec 25 11:30:41 +0000 2023,Nikmatul Sg Ganjar Pranowo Alam Ganjar Ganjar Figure of a Cool Child Bgt Plsss Salutt Great Ganjar Mahfud Champion Debate
2135,arsjadrasjid inginhmahfudmd wahh bagus nih kan produk karya pelaku umkm kualitasnya ga kaleng kaleng gw pengen banget tumbler nya hebat ganjar mahfud debat,BrionesKri94916,Cawapres,Mon Dec 25 11:30:41 +0000 2023,"Arsjadrasjid Wanthmahfudmd wahh is good, right? The product by the UMKM is not a can of cans, I really want the tumbler, Ganjar Mahfud debate"
2136,ganjar mahfud mahfud md pemimpin diharapkan memberikan inspirasi generasi muda indonesia arihaatira,eerkfirdaus,Cawapres,Mon Dec 25 11:30:37 +0000 2023,Ganjar Mahfud Mahfud MD Leader is expected to inspire Indonesian young generation Arihaatira
2137,arsjadrasjid inginhmahfudmd mantap sukses pak sukses kan umkm membeli produknya hebat ganjar mahfud debat,CarolTh12356365,Cawapres,Mon Dec 25 11:30:36 +0000 2023,"Arsjadrasjid Wanthmahfudmd is successful in successful Pak Success, right MSMEs buy their products Great Ganjar Mahfud Debate"
2138,ganjar mahfud dpr kali dukungan jokowi menunjukkan keberpihakan rakyat dirinya ksarasasa,melindaputri_7,Cawapres,Mon Dec 25 11:30:35 +0000 2023,Ganjar Mahfud DPR Kali support Jokowi showed the alignment of his people Ksarasasa
2139,ganjar mahfud prestasinya gubernur layak mendapat kesempatan memimpin indonesia depan mrnsydh,saskiaftrrr3,Cawapres,Mon Dec 25 11:30:30 +0000 2023,"Ganjar Mahfud, his achievement, the Governor deserves the opportunity to lead Indonesia in front of MRNSYDH"
2140,tgb zainul majdi ceritakan jasa mahfud petani tembakau ntb,Popularitascom,Cawapres,Mon Dec 25 11:30:27 +0000 2023,TGB Zainul Majdi tells the services of Mahfud NTB tobacco Farmers
2141,elihat indo ohmahfudmd segi pengalaman pendidikan segalanya jauh sih pak mahfud sangat menguasai,lucastill98,Cawapres,Mon Dec 25 11:30:24 +0000 2023,"see indo @mohmahfudmd in terms of educational experience everything is far away, Mr. Mahfud is very mastering"
2142,mas ganjar mahfud capres pilihan cerdas mewujudkan indonesia lebih baik mraznwi,algiyanto2,Cawapres,Mon Dec 25 11:30:20 +0000 2023,"Mas Ganjar Mahfud, Candidate for Smart Choice to Realize Indonesia Better Mraznwi"
2143,ganjar pranowo kembangkan pak kreasi anak muda indonesia hebat ganjar mahfud juara debat,Husejnovich1,Cawapres,Mon Dec 25 11:30:17 +0000 2023,Ganjar Pranowo Develops Pak Creation of Indonesian Young Great Ganjar Mahfud Champion Debate
2144,mahfud md mengatakan pemilih jangan tertipu jargon jargon pemilih perlu berkonsultasi dgn orang orang di rasakan bijak mengenai kandidat capres cawapres penting memilih sesuai hati nurani memilih calon menurut saudara terbaik,LaingenLisa,Cawapres,Mon Dec 25 11:30:15 +0000 2023,"Mahfud MD said that voters do not be fooled by jargon jargon voters need to consult with people who are felt wisely regarding candidates for vice presidential candidates, it is important to choose according to conscience to choose a candidate according to the best brother"
2145,ganjar mahfud sosok mendukung inovasi teknologi alat kemajuan bangsa anusiaesthetic,AlyaSafira81952,Cawapres,Mon Dec 25 11:30:06 +0000 2023,Ganjar Mahfud Figure Supports Technology Innovation The tools of the progress of the nation
2146,pengobatan tradisional rakyat rakyat,GanjarMahfudNTB,Cawapres,Mon Dec 25 11:30:05 +0000 2023,Traditional Medicine for the People
2147,kezonenews all in ganjar mahfud,baelah_wah22011,Cawapres,Mon Dec 25 11:30:03 +0000 2023,Kezonenews All in Ganjar Mahfud
2148,mahfud md infrastruktur bukan bangun gedung jembatan,radaraktual,Cawapres,Mon Dec 25 11:30:00 +0000 2023,mahfud md infrastructure is not building a bridge building
2149,mahfud md paling menonjol debat cawapres partai perindo tampil tenang sangat berkompeten,TPNGanjarMahfud,Cawapres,Mon Dec 25 11:30:00 +0000 2023,Mahfud MD The most prominent Perindo Party Vice Presidential Debate appeared very competent
2150,ganjar mahfud pemimpin memahami urgensi peningkatan infrastruktur transportasi annaericabnz,julioa_aditya,Cawapres,Mon Dec 25 11:29:58 +0000 2023,Ganjar Mahfud Leader Understanding the Urgency of Improvement of Annaericabnz Transportation Infrastructure
2151,ganjar mahfud diharapkan memperkuat kerjasama pemerintah pusat daerah pembangunan merata fishcake,FerdiSanto99,Cawapres,Mon Dec 25 11:29:54 +0000 2023,Ganjar Mahfud is expected to strengthen the cooperation of the Regional Government of Development evenly Fishcake
2152,ch chotimah2 ganjar pranowo ganjar pranowo santuy aja nih bangga punya alam ganjar hebat ganjar mahfud juara debat,Hire_ath,Cawapres,Mon Dec 25 11:29:49 +0000 2023,CH Chotimah2 Ganjar Pranowo Ganjar Pranowo Santuy is proud to have the great realm of Ganjar Ganjar Mahfud Champion Debate
2153,2 hal menjawab pertanyaan lancar jelas prof mahfud 7 5 cak imin 7 0 gibran 7 1,narkosun,Cawapres,Mon Dec 25 11:29:36 +0000 2023,2 Things Answering Questions smoothly Prof. Mahfud 7 5 Cak Imin 7 0 Gibran 7 1 1
2154,21 program ganjar mahfud mensejahterakan semua rakyat memerlukan anggaran 500 t per tahun semua program bandingkan program 08 makan siang 450 t satu program,dprasss,Cawapres,Mon Dec 25 11:29:34 +0000 2023,21 Ganjar Mahfud Program Welfare All people need a budget of 500 T per year all programs compare the program 08 lunch 450 T one program
2155,pemimpin jujur ganjar mahfud membawa angin segar dunia politik seringkali diwarnai kecurangan ezelga,febihaditiya1,Cawapres,Mon Dec 25 11:29:24 +0000 2023,Honest leader Ganjar Mahfud brings the fresh air of the political world is often colored by cheating ezelga
2156,ganjar mahfud keterlibatannya urusan pendidikan membawa kemajuan sektor benununot,herlinaptri3,Cawapres,Mon Dec 25 11:29:22 +0000 2023,"Ganjar Mahfud, the involvement of educational affairs brought the progress of the Benununot sector"
2157,ganjar pranowo emang karya anak bangsa gaada gagal deh hebat ganjar mahfud juara debat,Hikmet19326295,Cawapres,Mon Dec 25 11:29:22 +0000 2023,Ganjar Pranowo is the work of the nation's children not failed great
2158,keberhasilan ganjar mahfud gubernur prestasi luar biasa patut diapresiasi ica16030902,jenitaulia,Cawapres,Mon Dec 25 11:29:20 +0000 2023,The success of Ganjar Mahfud Governor of Extraordinary Achievement should be appreciated by ICA16030902
2159,ganjar mahfud dianggap pemimpin dapat menghadirkan keberlanjutan ekonomi perlindungan sosial adil rabellarainaa,citranicla,Cawapres,Mon Dec 25 11:29:15 +0000 2023,Ganjar Mahfud is considered a leader to bring the Sustainable Social Protection of Rabellarainaa
2160,ganjar pranowo lho keren banget patut dikembangkan kreatif nya hebat ganjar mahfud juara debat,Gamer16496250,Cawapres,Mon Dec 25 11:29:14 +0000 2023,"Ganjar Pranowo, you know, it's really cool to develop, Ganjar Mahfud is a great creative champion"
2161,mahfud md tokoh hukum akan membawa kepastian hukum investasi bisnis elsyoor98377,adrianrahmadian,Cawapres,Mon Dec 25 11:29:12 +0000 2023,Mahfud MD Legal figure will bring legal certainty in Elsyoor98377 business investment
2162,komunikasi masyarakat dekat sekat bikin hepi melihat hebat ganjar mahfud debat,BrionesKri94916,Cawapres,Mon Dec 25 11:29:11 +0000 2023,Community communication near the bulkhead makes Hepi see Ganjar Mahfud Debate great
2163,dukungan masyarakat ganjar mahfud mahfud md merupakan cerminan kebutuhan pemimpin memahami permasalahan nyata rakyat rizleesky,HendraH47749250,Cawapres,Mon Dec 25 11:29:10 +0000 2023,Ganjar Mahfud Mahfud MD community support is a reflection of the needs of leaders to understand the real problems of the people of Rizleesky
2164,warga jatim yakin ganjar mahfud pemimpin mampu mandiri membawa perubahan positif indonesia nnenadiaf,kusumaftr_,Cawapres,Mon Dec 25 11:28:52 +0000 2023,East Java citizens believe that Ganjar Mahfud is able to independently bring positive changes in Indonesia NNENADIFIF
2165,mas ganjar mahfud pemimpin selalu mencari solusi terbaik membawa inovasi tata kelola pemerintahan murfnsuk,AndrianRahmt,Cawapres,Mon Dec 25 11:28:49 +0000 2023,"Mas Ganjar Mahfud, the leader is always looking for the best solution to bring the innovation of governance murfnsuk"
2166,keputusan ganjar mahfud maju calon presiden jokowi menunjukkan kedewasaan politiknya ailirahmahel,linaameldaa,Cawapres,Mon Dec 25 11:28:47 +0000 2023,Ganjar Mahfud's decision to advance President Jokowi's candidate showed his political maturity Ailirahmahel
2167,rihati utami jateng tetap dukung ganjar mahfud,Alifian162,Cawapres,Mon Dec 25 11:28:45 +0000 2023,Rihati Utami Central Java still supports Ganjar Mahfud
2168,ibu atikoh md ganjar mahfud tokoh bisa membawa indonesia tingkat lebih baik ibebey,HendriAgusal5,Cawapres,Mon Dec 25 11:28:44 +0000 2023,Ms. Atikoh MD Ganjar Mahfud Figures can bring Indonesia a better level of iBebey
2169,warga jatim memberikan dukungan mereka melihat ganjar mahfud pemimpin tulus melayani rakyat rjhsun,deborahjescha,Cawapres,Mon Dec 25 11:28:41 +0000 2023,"East Java citizens provide their support to see Ganjar Mahfud, the leader of sincere in serving the people of RJHSUN"
2170,mas ganjar mahfud pemimpin mampu menghadapi krisis memberikan kepercayaan diri masyarakat mtncnaa,dianfuturis,Cawapres,Mon Dec 25 11:28:39 +0000 2023,"Mas Ganjar Mahfud, the leader is able to face the crisis giving the confidence of the people of MTNCNAA"
2171,ganjar pranowo menghargai kreativitas kita membangun masa depan lebih baik hebat ganjar mahfud juara debat,Hariskhattak21t,Cawapres,Mon Dec 25 11:28:38 +0000 2023,Ganjar Pranowo appreciates our creativity to build a better future Ganjar Mahfud Champion Debate
2172,ganjar mahfud simbol keberhasilan membangun kolaborasi pemerintah rakyat tiniii,ArgusBudio,Cawapres,Mon Dec 25 11:28:35 +0000 2023,Ganjar Mahfud Symbol Success in Building Collaboration of the Tiniii People's Government
2173,ganjar mahfud pemimpin memiliki komitmen kuat pembangunan berkelanjutan atirool,RirinRahma76,Cawapres,Mon Dec 25 11:28:33 +0000 2023,Ganjar Mahfud Leader has a strong commitment to Sustainable Development of Aterool
2174,keberanian ganjar mahfud maju calon presiden langkah besar kemajuan politik indonesia adivaarantas,AdiMuhlis170884,Cawapres,Mon Dec 25 11:28:31 +0000 2023,The courage of Ganjar Mahfud advanced the presidential candidate for the big step of Indonesian political progress Adivaarantas
2175,suksesnya ganjar mahfud dpr keterlibatan jokowi menciptakan keyakinan keberhasilan karir politiknya mairohmaa,diyanatiara,Cawapres,Mon Dec 25 11:28:31 +0000 2023,The success of Ganjar Mahfud DPR involvement Jokowi created the confidence of the success of his political career Mairohmaa
2176,suksesnya ganjar mahfud gubernur ketergantungan jokowi memberikan inspirasi generasi muda lyzcats,PatMaulana,Cawapres,Mon Dec 25 11:28:31 +0000 2023,The success of Ganjar Mahfud Governor of Jokowi's dependence provides inspiration for the young generation of Lyzcats
2177,mahfud md kapasitasnya memperkuat lembaga peradilan menegakkan hukum adil tvpangaribuan,SandiTiasss,Cawapres,Mon Dec 25 11:28:29 +0000 2023,"Mahfud MD, his capacity to strengthen the Judicial Institution, enforce TVPangaribuan's fair law"
2178,dukungan masyarakat jatim ganjar mahfud bentuk dukungan keberlanjutan perubahan positif alamignonettee,fahmiiwcksn,Cawapres,Mon Dec 25 11:28:28 +0000 2023,East Java Community Support Ganjar Mahfud Forms of Supporting Sustainability of Natural Tignonettee Positive Change
2179,ganjar mahfud pemimpin berhasil diakui bergantung popularitas jokowi oouvawa,ImamNurHad1,Cawapres,Mon Dec 25 11:28:27 +0000 2023,"Ganjar Mahfud, the leader was successfully recognized depending on the popularity of Jokowi Oouvawa"
2180,ganjar mahfud pemimpin merangkul perbedaan menciptakan kesatuan elowexo,dewikeiraax,Cawapres,Mon Dec 25 11:28:27 +0000 2023,Ganjar Mahfud Leader embraced difference
2181,ganjar mahfud sosok berhasil ketergantungan jokowi menjadi pilihan terbaik memimpin bangsa nsyirahqistin7,faruqmalikkkk,Cawapres,Mon Dec 25 11:28:23 +0000 2023,Ganjar Mahfud Figure Successfully Jokowi's dependence is the best choice to lead the Nsyirahqistin7
2182,jd kesejahteraan petani masuk dlmnya hebat ganjar mahfud juara debat,Hire_ath,Cawapres,Mon Dec 25 11:28:18 +0000 2023,so the welfare of farmers entered in it Ganjar Mahfud champion Debate
2183,ganjar mahfud pemimpin merakyat dekat masyarakat rveringinno,adhityro,Cawapres,Mon Dec 25 11:28:15 +0000 2023,Ganjar Mahfud Leader Leadat near the Rveringno community
2184,ganjar pranowo terima kasih banyak pak ganjar kini rakyat desa muncang menikmati air bersih hebat ganjar mahfud juara debat,Guilher71573526,Cawapres,Mon Dec 25 11:28:15 +0000 2023,Ganjar Pranowo Thank you very much Mr. Ganjar now the people of Muncang Village Enjoy Ganjar Mahfud's Great Water Champion Debate
2185,ganjar paling solutif hebat ganjar mahfud juara debat,Hikmet19326295,Cawapres,Mon Dec 25 11:28:14 +0000 2023,Ganjar Most Great Solutive Ganjar Mahfud Champion Debate
2186,ganjar mahfud figur berhasil berbagai tingkatan politik memberikan keyakinan masa depan lebih baik noturfr,erikaputriiiii1,Cawapres,Mon Dec 25 11:28:11 +0000 2023,Ganjar Mahfud Figur succeeded in various levels of politics providing a better future confidence
2187,bersama ganjar rakyat sejahtera hebat ganjar mahfud juara debat,fowosere27F,Cawapres,Mon Dec 25 11:28:09 +0000 2023,Together with Ganjar Rakyat Sejahtera Great Ganjar Mahfud Champion Debate
2188,warga jatim melihat ganjar mahfud pemimpin dapat menghadirkan inovasi solusi kemajuan bangsa ntoyoureyes9,clsyhelzaaa8,Cawapres,Mon Dec 25 11:28:09 +0000 2023,East Java citizens see Ganjar Mahfud leader can present innovations in the progress of the NTOYoureyes9 progress9
2189,dukungan warga jatim ganjar mahfud calon presiden menggambarkan dorongan perubahan positif lvianawau37933,aainist,Cawapres,Mon Dec 25 11:28:07 +0000 2023,East Java citizen support Ganjar Mahfud presidential candidate describes the encouragement of positive changes in Lvianawau37933
2190,ganjar mahfud calon presiden harapan baru mencapai kemajuan berkelanjutan ksarantariksa,dimasadtya201,Cawapres,Mon Dec 25 11:28:06 +0000 2023,Ganjar Mahfud Presidential Candidate for Harapan New Achieving Sustainable Progress Ksarant parts
2191,perlu pemimpin tidak berbicara juga bertindak ganjar mahfud jawabannya dam74860705,azizah_nur125,Cawapres,Mon Dec 25 11:28:01 +0000 2023,The leader needs to not speak also acting Ganjar Mahfud the answer Dam74860705
2192,wbening34496 ganjar pranowo aminnnn seinginga bermanfaat warga nya ikut senang melihat nya pak hebat ganjar mahfud juara debat,Gamer16496250,Cawapres,Mon Dec 25 11:27:56 +0000 2023,wbening34496 Ganjar Pranowo Aminnnn Seinginga is useful for its residents to be happy to see his great Mr. Ganjar Mahfud champion Debate
2193,ganjar mahfud pemimpin sukses mendapat dukungan warga keberhasilannya mengelola daerah opingjaehyun,citra50905,Cawapres,Mon Dec 25 11:27:44 +0000 2023,Ganjar Mahfud Successful Leader received the support of citizens his success in managing the Opingjaehyun area
2194,gus raharjo selalu kagumi pak ganjar selalu konsisten ketegasannya beugas pernah kendor sosok sangat baik hebat ganjar mahfud debat,atharhqa,Cawapres,Mon Dec 25 11:27:41 +0000 2023,"Gus Raharjo always admires Mr. Ganjar, always consistently his firmness has been sagging a very good figure Ganjar Mahfud Debate"
2195,ungkustukang dukung ganjar mahfud paslon 3,Alifian162,Cawapres,Mon Dec 25 11:27:40 +0000 2023,Kawanustikang Supports Ganjar Mahfud Paslon 3
2196,ganjar mahfud terbukti pemimpin bisa diandalkan responsif dinamika masyarakat aejasongraeony,najimhmmd,Cawapres,Mon Dec 25 11:27:34 +0000 2023,Ganjar Mahfud is proven that leaders can be relied upon responsive to the dynamics of the aejasongraeony community
2197,warga jatim yakin ganjar mahfud mahfud md membawa kepemimpinan adil berdampak positif bangsa ntanayupri,nandanatya60541,Cawapres,Mon Dec 25 11:27:33 +0000 2023,East Java citizens believe that Ganjar Mahfud Mahfud MD brings fair leadership to the positive impact of the Nanayupri nation
2198,ganjar mahfud calon presiden diharapkan membawa perubahan positif bangsa kiminazwa,AstroReza13117,Cawapres,Mon Dec 25 11:27:33 +0000 2023,Ganjar Mahfud Presidential Candidate is expected to bring positive changes
2199,ganjar mahfud semangatmu melayani rakyat membuatmu menjadi sosok dicintai warga jatim he va,NurSfira,Cawapres,Mon Dec 25 11:27:31 +0000 2023,"Ganjar Mahfud, your spirit to serve the people makes you a figure loved by the people of East Java He Va"
2200,x anaklolina all in pak ganjar mahfud,rehannnfa,Cawapres,Mon Dec 25 11:27:27 +0000 2023,x Anaklolina All in Pak Ganjar Mahfud
2201,pandampamungkas ganjar pranowo alam ganjar sangat beruntung mendapatkan didikan luar biasa kedua orang tuanya hebat ganjar mahfud juara debat,Hariskhattak21t,Cawapres,Mon Dec 25 11:27:26 +0000 2023,Pandam Pamungkas Ganjar Pranowo Alam Ganjar is very fortunate to get extraordinary education of his parents Great Ganjar Mahfud champion Debate
2202,ganjar mahfud gubernur berhasil membawa perubahan positif jatim sukses tingkat provinsi bersama dukung beliau membawa keberhasilan ke tingkat nasional zalftr,Gilangrmdhan13_,Cawapres,Mon Dec 25 11:27:21 +0000 2023,Ganjar Mahfud Governor succeeded in bringing positive changes in East Java to the success of the provincial level together to support him to bring success to the national level of Zalftr
2203,ivacoid masyaallah salut aa di lakukan pak mahfud semangat sukses selalu capres cawapres no 3,Moonbiess,Cawapres,Mon Dec 25 11:27:12 +0000 2023,"Vivacoid Masyaallah salut AA is done by Mr. Mahfud, the spirit of success is always the vice presidential candidate number 3"
2204,ivacoid iya betul survei memenangkan ps gibran tetap presidennya anis muhaimin,saaleepp88,Cawapres,Mon Dec 25 10:56:40 +0000 2023,"Ivacoid yes, the survey of winning PS Gibran Permanent President Anis Muhaimin"
2205,iputan6dotcom keberagaman ide sudut pandang anies baswedan gus muhaimin menciptakan diskusi membangun,azzura26052000,Cawapres,Tue Dec 26 15:40:19 +0000 2023,Iputan6Dotcom Diversity of Anies Baswedan Gus Muhaimin's point of view
2206,meningkatkan pemahaman mudah sosialisasi teman buka website amin klik terus sosialisasi tetangga saudara amp teman menangkan anies muhaimin,msw_andi,Cawapres,Mon Dec 25 10:50:09 +0000 2023,Increasing Easy Understanding Socialization of Friends Open the Amin Website Click Continue to Socialize the neighboring brothers Amp Friends Win Anies Muhaimin
2207,nnindonesia gus muhaimin anies baswedan mengukir jejak pemimpin membawa inovasi dunia debat,azzura26052000,Cawapres,Tue Dec 26 15:39:45 +0000 2023,NNIndonesia Gus Muhaimin Anies Baswedan carved the footsteps of the leader to bring the innovation of the debate world
2208,jengcute16 bismillah amin anies muhaimin presiden wakil presiden ri 2024 2029 aamiin,ado_ono,Cawapres,Mon Dec 25 10:49:27 +0000 2023,Jengcute16 Bismillah Amin Anies Muhaimin President Vice President of the Republic of Indonesia 2024 2029 Aamiin
2209,iputan6dotcom kedalaman intelektual anies baswedan gus muhaimin terasa setiap argumen mereka kemukakan,auliarahma7838,Cawapres,Tue Dec 26 15:38:37 +0000 2023,Iputan6Dotcom Intellectual depth Anies Baswedan Gus Muhaimin felt every argument they put forward
2210,tak semua faham sudi menuruti disiplin yang tahu melulu mengikut tenggorokan sendiri,itsmuhaiminlah,Cawapres,Mon Dec 25 10:49:22 +0000 2023,Not all ideas are willing to obey disciplines who know only following their own throat
2211,nnindonesia anies baswedan gus muhaimin orator ulung mampu menyampaikan pesan kejelasan kehangatan,auliarahma7838,Cawapres,Tue Dec 26 15:38:02 +0000 2023,NNIndonesia Anies Baswedan Gus Muhaimin Orators are able to convey the message of clarity of warmth
2212,ahrihamzah amin 1 putaran buat anis muhaimin,budhyeatfish,Cawapres,Mon Dec 25 10:49:14 +0000 2023,Ahrihamzah Amin 1 Round for Anis Muhaimin
2213,iputan6dotcom keterampilan komunikasi luar biasa anies baswedan gus muhaimin membawa pemahaman lebih bagi pendengar,AnyaShelmo38932,Cawapres,Tue Dec 26 15:37:05 +0000 2023,IPUTAN6DOTCOM Anies Extraordinary Communication Skills Anies Baswedan Gus Muhaimin brings more understanding for listeners
2214,etikcom sosok kepemimpinan gus muhaimin melekat bgt kya lem alteko,IyahUhuy63135,Cawapres,Mon Dec 25 10:47:09 +0000 2023,Etikcom The leadership figure of Gus Muhaimin is attached to Kya Lem Alteko
2215,nnindonesia gus muhaimin anies baswedan ingindel pemimpin membuktikan kecerdasan kepemimpinan bersatu,AnyaShelmo38932,Cawapres,Tue Dec 26 15:36:24 +0000 2023,NNIndonesia Gus Muhaimin Anies Baswedan Ingindel Leaders prove the intelligence of leadership united
